median_rent,renter_occ,all_units,one_br,two_br,three_br,multi_rm,county,GPID,NAME
802,157.0,790.0,0.0,0.0,6.0,784.0,Susquehanna,9201,"Great Bend township, Susquehanna County, Pennsylvania"
642,226.0,656.0,12.0,16.0,111.0,517.0,Susquehanna,8092,"Hallstead borough, Susquehanna County, Pennsylvania"
815,101.0,788.0,24.0,37.0,58.0,669.0,Susquehanna,8840,"Harford township, Susquehanna County, Pennsylvania"
693,49.0,352.0,14.0,4.0,21.0,313.0,Susquehanna,7950,"Harmony township, Susquehanna County, Pennsylvania"
1325,14.0,648.0,2.0,5.0,37.0,604.0,Susquehanna,9066,"Herrick township, Susquehanna County, Pennsylvania"
850,41.0,150.0,0.0,0.0,14.0,136.0,Susquehanna,8554,"Hop Bottom borough, Susquehanna County, Pennsylvania"
1056,32.0,642.0,31.0,36.0,23.0,552.0,Susquehanna,8010,"Jackson township, Susquehanna County, Pennsylvania"
1577,33.0,253.0,6.0,3.0,5.0,239.0,Susquehanna,8230,"Jessup township, Susquehanna County, Pennsylvania"
504,59.0,218.0,21.0,7.0,31.0,159.0,Susquehanna,9371,"Lanesboro borough, Susquehanna County, Pennsylvania"
642,82.0,413.0,9.0,11.0,32.0,361.0,Susquehanna,8206,"Lathrop township, Susquehanna County, Pennsylvania"
708,97.0,906.0,7.0,9.0,44.0,846.0,Susquehanna,7967,"Lenox township, Susquehanna County, Pennsylvania"
1058,89.0,620.0,24.0,17.0,22.0,557.0,Susquehanna,8379,"Liberty township, Susquehanna County, Pennsylvania"
875,15.0,131.0,0.0,4.0,5.0,122.0,Susquehanna,9372,"Little Meadows borough, Susquehanna County, Pennsylvania"
538,27.0,273.0,17.0,2.0,23.0,231.0,Susquehanna,9076,"Middletown township, Susquehanna County, Pennsylvania"
625,345.0,897.0,13.0,0.0,120.0,764.0,Susquehanna,8448,"Montrose borough, Susquehanna County, Pennsylvania"
775,148.0,426.0,10.0,0.0,22.0,394.0,Susquehanna,7760,"New Milford borough, Susquehanna County, Pennsylvania"
735,120.0,1197.0,33.0,6.0,68.0,1090.0,Susquehanna,9205,"New Milford township, Susquehanna County, Pennsylvania"
666,66.0,282.0,0.0,0.0,7.0,275.0,Susquehanna,9144,"Oakland borough, Susquehanna County, Pennsylvania"
733,46.0,250.0,2.0,2.0,15.0,231.0,Susquehanna,8584,"Oakland township, Susquehanna County, Pennsylvania"
725,128.0,725.0,8.0,5.0,17.0,695.0,Susquehanna,8622,"Rush township, Susquehanna County, Pennsylvania"
941,75.0,1122.0,21.0,30.0,66.0,1005.0,Susquehanna,8842,"Silver Lake township, Susquehanna County, Pennsylvania"
823,140.0,776.0,8.0,5.0,15.0,748.0,Susquehanna,9237,"Springville township, Susquehanna County, Pennsylvania"
752,216.0,760.0,6.0,19.0,40.0,695.0,Susquehanna,9009,"Susquehanna Depot borough, Susquehanna County, Pennsylvania"
731,25.0,143.0,0.0,0.0,1.0,142.0,Susquehanna,7767,"Thompson borough, Susquehanna County, Pennsylvania"
1063,27.0,375.0,5.0,2.0,24.0,344.0,Susquehanna,9240,"Thompson township, Susquehanna County, Pennsylvania"
638,6.0,143.0,0.0,0.0,0.0,143.0,Susquehanna,8212,"Union Dale borough, Susquehanna County, Pennsylvania"
625,18.0,240.0,0.0,12.0,4.0,224.0,Tioga,8394,"Bloss township, Tioga County, Pennsylvania"
646,256.0,829.0,45.0,31.0,35.0,718.0,Tioga,9858,"Blossburg borough, Tioga County, Pennsylvania"
542,24.0,254.0,4.0,7.0,25.0,218.0,Tioga,10279,"Brookfield township, Tioga County, Pennsylvania"
735,153.0,1501.0,50.0,40.0,12.0,1399.0,Tioga,8144,"Charleston township, Tioga County, Pennsylvania"
-,20.0,332.0,3.0,12.0,13.0,304.0,Tioga,9145,"Chatham township, Tioga County, Pennsylvania"
636,61.0,426.0,11.0,12.0,39.0,364.0,Tioga,9030,"Clymer township, Tioga County, Pennsylvania"
650,47.0,537.0,26.0,4.0,40.0,467.0,Tioga,9033,"Covington township, Tioga County, Pennsylvania"
575,42.0,328.0,0.0,3.0,14.0,311.0,Tioga,8366,"Deerfield township, Tioga County, Pennsylvania"
889,175.0,1557.0,7.0,75.0,56.0,1419.0,Tioga,7998,"Delmar township, Tioga County, Pennsylvania"
1063,34.0,149.0,9.0,10.0,13.0,117.0,Tioga,8126,"Duncan township, Tioga County, Pennsylvania"
-,0.0,185.0,18.0,55.0,19.0,93.0,Tioga,8098,"Elk township, Tioga County, Pennsylvania"
704,287.0,824.0,10.0,27.0,55.0,732.0,Tioga,9814,"Elkland borough, Tioga County, Pennsylvania"
883,45.0,366.0,0.0,4.0,8.0,354.0,Tioga,8218,"Farmington township, Tioga County, Pennsylvania"
641,48.0,645.0,18.0,34.0,113.0,480.0,Tioga,9055,"Gaines township, Tioga County, Pennsylvania"
920,50.0,295.0,3.0,9.0,11.0,272.0,Tioga,9058,"Hamilton township, Tioga County, Pennsylvania"
677,127.0,817.0,7.0,10.0,42.0,758.0,Tioga,9060,"Jackson township, Tioga County, Pennsylvania"
699,99.0,286.0,4.0,9.0,4.0,269.0,Tioga,9969,"Knoxville borough, Tioga County, Pennsylvania"
828,116.0,761.0,0.0,22.0,29.0,710.0,Tioga,8357,"Lawrence township, Tioga County, Pennsylvania"
734,107.0,280.0,0.0,4.0,14.0,262.0,Tioga,10178,"Lawrenceville borough, Tioga County, Pennsylvania"
769,43.0,97.0,0.0,4.0,11.0,82.0,Tioga,9532,"Liberty borough, Tioga County, Pennsylvania"
824,69.0,551.0,4.0,14.0,30.0,503.0,Tioga,9266,"Liberty township, Tioga County, Pennsylvania"
743,741.0,1562.0,57.0,64.0,178.0,1263.0,Tioga,9976,"Mansfield borough, Tioga County, Pennsylvania"
725,133.0,708.0,8.0,14.0,22.0,664.0,Tioga,8387,"Middlebury township, Tioga County, Pennsylvania"
688,25.0,591.0,20.0,65.0,69.0,437.0,Tioga,8963,"Morris township, Tioga County, Pennsylvania"
519,39.0,204.0,0.0,8.0,19.0,177.0,Tioga,9023,"Nelson township, Tioga County, Pennsylvania"
900,58.0,300.0,0.0,4.0,8.0,288.0,Tioga,9027,"Osceola township, Tioga County, Pennsylvania"
686,48.0,176.0,1.0,6.0,0.0,169.0,Tioga,8165,"Putnam township, Tioga County, Pennsylvania"
842,251.0,1037.0,0.0,23.0,50.0,964.0,Tioga,8745,"Richmond township, Tioga County, Pennsylvania"
600,12.0,76.0,0.0,0.0,0.0,76.0,Tioga,9978,"Roseville borough, Tioga County, Pennsylvania"
1014,59.0,377.0,30.0,9.0,7.0,331.0,Tioga,8748,"Rutland township, Tioga County, Pennsylvania"
930,22.0,399.0,11.0,12.0,37.0,339.0,Tioga,8965,"Shippen township, Tioga County, Pennsylvania"
658,128.0,758.0,5.0,0.0,9.0,744.0,Tioga,9370,"Sullivan township, Tioga County, Pennsylvania"
822,82.0,320.0,6.0,0.0,30.0,284.0,Tioga,9758,"Tioga borough, Tioga County, Pennsylvania"
738,92.0,504.0,0.0,9.0,42.0,453.0,Tioga,8209,"Tioga township, Tioga County, Pennsylvania"
895,89.0,510.0,9.0,8.0,38.0,455.0,Tioga,9373,"Union township, Tioga County, Pennsylvania"
-,2.0,300.0,10.0,45.0,68.0,177.0,Tioga,10187,"Ward township, Tioga County, Pennsylvania"
705,572.0,1726.0,31.0,82.0,128.0,1485.0,Tioga,9936,"Wellsboro borough, Tioga County, Pennsylvania"
510,191.0,536.0,21.0,34.0,49.0,432.0,Tioga,9844,"Westfield borough, Tioga County, Pennsylvania"
644,68.0,466.0,9.0,0.0,10.0,447.0,Tioga,9477,"Westfield township, Tioga County, Pennsylvania"
971,441.0,1531.0,0.0,60.0,75.0,1396.0,Union,9846,"Buffalo township, Union County, Pennsylvania"
996,208.0,2422.0,132.0,0.0,20.0,2270.0,Union,8535,"East Buffalo township, Union County, Pennsylvania"
858,64.0,379.0,0.0,2.0,36.0,341.0,Union,9464,"Gregg township, Union County, Pennsylvania"
744,12.0,93.0,0.0,0.0,1.0,92.0,Union,9494,"Hartleton borough, Union County, Pennsylvania"
804,151.0,1301.0,19.0,76.0,144.0,1062.0,Union,9433,"Hartley township, Union County, Pennsylvania"
523,586.0,1861.0,59.0,45.0,154.0,1603.0,Union,9291,"Kelly township, Union County, Pennsylvania"
816,122.0,655.0,11.0,38.0,57.0,549.0,Union,9820,"Lewis township, Union County, Pennsylvania"
724,1138.0,2440.0,160.0,175.0,260.0,1845.0,Union,9855,"Lewisburg borough, Union County, Pennsylvania"
1050,33.0,704.0,8.0,0.0,36.0,660.0,Union,9438,"Limestone township, Union County, Pennsylvania"
749,437.0,1613.0,33.0,30.0,77.0,1473.0,Union,9982,"Mifflinburg borough, Union County, Pennsylvania"
972,67.0,326.0,0.0,0.0,4.0,322.0,Union,10077,"New Berlin borough, Union County, Pennsylvania"
756,72.0,663.0,19.0,16.0,12.0,616.0,Union,9679,"Union township, Union County, Pennsylvania"
674,190.0,1427.0,0.0,55.0,138.0,1234.0,Union,9867,"West Buffalo township, Union County, Pennsylvania"
1008,491.0,1942.0,0.0,9.0,60.0,1873.0,Union,9869,"White Deer township, Union County, Pennsylvania"
950,8.0,208.0,5.0,4.0,30.0,169.0,Venango,10078,"Allegheny township, Venango County, Pennsylvania"
888,18.0,116.0,5.0,0.0,16.0,95.0,Venango,9836,"Barkeyville borough, Venango County, Pennsylvania"
461,51.0,398.0,9.0,8.0,46.0,335.0,Venango,9861,"Canal township, Venango County, Pennsylvania"
640,74.0,663.0,11.0,17.0,19.0,616.0,Venango,9436,"Cherrytree township, Venango County, Pennsylvania"
625,89.0,462.0,3.0,23.0,20.0,416.0,Venango,9586,"Clinton township, Venango County, Pennsylvania"
495,65.0,221.0,6.0,11.0,49.0,155.0,Venango,9655,"Clintonville borough, Venango County, Pennsylvania"
633,16.0,185.0,0.0,0.0,0.0,185.0,Venango,9799,"Cooperstown borough, Venango County, Pennsylvania"
570,86.0,1252.0,12.0,14.0,35.0,1191.0,Venango,8207,"Cornplanter township, Venango County, Pennsylvania"
680,671.0,3124.0,15.0,10.0,128.0,2971.0,Venango,7968,"Cranberry township, Venango County, Pennsylvania"
764,100.0,343.0,0.0,1.0,47.0,295.0,Venango,7977,"Emlenton borough, Venango County, Pennsylvania"
599,1237.0,3306.0,61.0,58.0,309.0,2878.0,Venango,10221,"Franklin city, Venango County, Pennsylvania"
562,91.0,769.0,15.0,37.0,52.0,665.0,Venango,8380,"Frenchcreek township, Venango County, Pennsylvania"
712,82.0,591.0,0.0,16.0,18.0,557.0,Venango,9853,"Irwin township, Venango County, Pennsylvania"
567,32.0,539.0,4.0,0.0,24.0,511.0,Venango,10051,"Jackson township, Venango County, Pennsylvania"
788,18.0,280.0,0.0,18.0,20.0,242.0,Venango,10053,"Mineral township, Venango County, Pennsylvania"
575,86.0,644.0,13.0,9.0,37.0,585.0,Venango,9498,"Oakland township, Venango County, Pennsylvania"
612,1578.0,5009.0,111.0,36.0,368.0,4494.0,Venango,9440,"Oil City city, Venango County, Pennsylvania"
496,40.0,382.0,20.0,10.0,14.0,338.0,Venango,9972,"Oil Creek township, Venango County, Pennsylvania"
625,54.0,625.0,53.0,0.0,63.0,509.0,Venango,9762,"Pinegrove township, Venango County, Pennsylvania"
625,44.0,439.0,0.0,0.0,15.0,424.0,Venango,9671,"Pleasantville borough, Venango County, Pennsylvania"
667,50.0,485.0,8.0,4.0,49.0,424.0,Venango,10210,"Plum township, Venango County, Pennsylvania"
607,61.0,252.0,5.0,0.0,15.0,232.0,Venango,9683,"Polk borough, Venango County, Pennsylvania"
-,13.0,722.0,33.0,50.0,89.0,550.0,Venango,10277,"President township, Venango County, Pennsylvania"
765,25.0,420.0,3.0,4.0,27.0,386.0,Venango,9545,"Richland township, Venango County, Pennsylvania"
742,90.0,1326.0,3.0,112.0,285.0,926.0,Venango,9842,"Rockland township, Venango County, Pennsylvania"
662,75.0,232.0,6.0,5.0,0.0,221.0,Venango,9658,"Rouseville borough, Venango County, Pennsylvania"
671,118.0,1088.0,0.0,0.0,49.0,1039.0,Venango,10220,"Sandycreek township, Venango County, Pennsylvania"
756,38.0,596.0,19.0,9.0,74.0,494.0,Venango,9871,"Scrubgrass township, Venango County, Pennsylvania"
601,553.0,2525.0,69.0,13.0,175.0,2268.0,Venango,9501,"Sugarcreek borough, Venango County, Pennsylvania"
583,16.0,113.0,0.0,8.0,16.0,89.0,Venango,9707,"Utica borough, Venango County, Pennsylvania"
619,22.0,305.0,4.0,14.0,34.0,253.0,Venango,9695,"Victory township, Venango County, Pennsylvania"
760,20.0,90.0,0.0,0.0,0.0,90.0,Warren,10056,"Bear Lake borough, Warren County, Pennsylvania"
562,233.0,1012.0,47.0,51.0,152.0,762.0,Warren,9588,"Brokenstraw township, Warren County, Pennsylvania"
-,1.0,342.0,23.0,35.0,114.0,170.0,Warren,9591,"Cherry Grove township, Warren County, Pennsylvania"
781,64.0,187.0,0.0,0.0,2.0,185.0,Warren,9641,"Clarendon borough, Warren County, Pennsylvania"
780,131.0,876.0,4.0,4.0,50.0,818.0,Warren,9864,"Columbus township, Warren County, Pennsylvania"
739,231.0,1694.0,14.0,0.0,28.0,1652.0,Warren,9802,"Conewango township, Warren County, Pennsylvania"
563,11.0,661.0,24.0,60.0,100.0,477.0,Warren,9716,"Deerfield township, Warren County, Pennsylvania"
596,39.0,494.0,17.0,24.0,82.0,371.0,Warren,10049,"Eldred township, Warren County, Pennsylvania"
681,14.0,367.0,7.0,7.0,46.0,307.0,Warren,10041,"Elk township, Warren County, Pennsylvania"
720,44.0,576.0,5.0,8.0,33.0,530.0,Warren,10011,"Farmington township, Warren County, Pennsylvania"
417,43.0,547.0,9.0,9.0,23.0,506.0,Warren,9449,"Freehold township, Warren County, Pennsylvania"
633,185.0,1134.0,37.0,12.0,80.0,1005.0,Warren,9451,"Glade township, Warren County, Pennsylvania"
500,19.0,1148.0,73.0,119.0,263.0,693.0,Warren,9779,"Limestone township, Warren County, Pennsylvania"
621,100.0,893.0,16.0,53.0,80.0,744.0,Warren,9781,"Mead township, Warren County, Pennsylvania"
594,85.0,1336.0,20.0,11.0,87.0,1218.0,Warren,9427,"Pine Grove township, Warren County, Pennsylvania"
675,52.0,762.0,30.0,30.0,44.0,658.0,Warren,9832,"Pittsfield township, Warren County, Pennsylvania"
665,169.0,1332.0,56.0,24.0,96.0,1156.0,Warren,9200,"Pleasant township, Warren County, Pennsylvania"
434,193.0,1222.0,63.0,86.0,98.0,975.0,Warren,9697,"Sheffield township, Warren County, Pennsylvania"
-,6.0,356.0,10.0,3.0,49.0,294.0,Warren,9569,"Southwest township, Warren County, Pennsylvania"
621,70.0,648.0,23.0,34.0,66.0,525.0,Warren,9635,"Spring Creek township, Warren County, Pennsylvania"
604,51.0,233.0,0.0,0.0,5.0,228.0,Warren,9718,"Sugar Grove borough, Warren County, Pennsylvania"
607,168.0,762.0,3.0,3.0,33.0,723.0,Warren,9646,"Sugar Grove township, Warren County, Pennsylvania"
444,102.0,413.0,9.0,0.0,44.0,360.0,Warren,10010,"Tidioute borough, Warren County, Pennsylvania"
825,12.0,399.0,29.0,42.0,94.0,234.0,Warren,9425,"Triumph township, Warren County, Pennsylvania"
597,1727.0,4868.0,52.0,97.0,453.0,4266.0,Warren,9685,"Warren city, Warren County, Pennsylvania"
744,7.0,452.0,38.0,72.0,74.0,268.0,Warren,10199,"Watson township, Warren County, Pennsylvania"
629,181.0,825.0,23.0,11.0,48.0,743.0,Warren,9823,"Youngsville borough, Warren County, Pennsylvania"
717,34.0,315.0,0.0,0.0,29.0,286.0,Washington,9067,"Allenport borough, Washington County, Pennsylvania"
720,235.0,1665.0,0.0,27.0,47.0,1591.0,Washington,10024,"Amwell township, Washington County, Pennsylvania"
869,27.0,229.0,0.0,0.0,4.0,225.0,Washington,9702,"Beallsville borough, Washington County, Pennsylvania"
498,342.0,1314.0,62.0,4.0,95.0,1153.0,Washington,10026,"Bentleyville borough, Washington County, Pennsylvania"
1306,29.0,278.0,0.0,0.0,14.0,264.0,Washington,10219,"Blaine township, Washington County, Pennsylvania"
990,139.0,970.0,0.0,0.0,67.0,903.0,Washington,10059,"Buffalo township, Washington County, Pennsylvania"
689,180.0,694.0,0.0,9.0,60.0,625.0,Washington,9432,"Burgettstown borough, Washington County, Pennsylvania"
597,917.0,2848.0,56.0,53.0,370.0,2369.0,Washington,10044,"California borough, Washington County, Pennsylvania"
793,1701.0,4308.0,0.0,130.0,418.0,3760.0,Washington,9687,"Canonsburg borough, Washington County, Pennsylvania"
870,760.0,3632.0,0.0,0.0,202.0,3430.0,Washington,8369,"Canton township, Washington County, Pennsylvania"
1003,404.0,2574.0,197.0,61.0,0.0,2316.0,Washington,9100,"Carroll township, Washington County, Pennsylvania"
1105,933.0,5508.0,24.0,71.0,245.0,5168.0,Washington,9583,"Cecil township, Washington County, Pennsylvania"
959,241.0,1400.0,0.0,0.0,15.0,1385.0,Washington,9467,"Centerville borough, Washington County, Pennsylvania"
688,749.0,2305.0,0.0,61.0,363.0,1881.0,Washington,9659,"Charleroi borough, Washington County, Pennsylvania"
1037,405.0,3562.0,0.0,5.0,153.0,3404.0,Washington,9807,"Chartiers township, Washington County, Pennsylvania"
683,121.0,357.0,12.0,13.0,40.0,292.0,Washington,10064,"Claysville borough, Washington County, Pennsylvania"
807,39.0,86.0,0.0,0.0,13.0,73.0,Washington,10067,"Coal Center borough, Washington County, Pennsylvania"
840,105.0,310.0,0.0,3.0,7.0,300.0,Washington,10016,"Cokeburg borough, Washington County, Pennsylvania"
844,83.0,740.0,3.0,12.0,34.0,691.0,Washington,9689,"Cross Creek township, Washington County, Pennsylvania"
480,34.0,380.0,0.0,0.0,25.0,355.0,Washington,10023,"Deemston borough, Washington County, Pennsylvania"
751,123.0,1052.0,5.0,0.0,36.0,1011.0,Washington,9691,"Donegal township, Washington County, Pennsylvania"
574,981.0,2589.0,0.0,31.0,319.0,2239.0,Washington,9562,"Donora borough, Washington County, Pennsylvania"
625,58.0,225.0,9.0,0.0,7.0,209.0,Washington,9565,"Dunlevy borough, Washington County, Pennsylvania"
567,313.0,1145.0,28.0,0.0,44.0,1073.0,Washington,9704,"East Bethlehem township, Washington County, Pennsylvania"
806,145.0,619.0,3.0,12.0,46.0,558.0,Washington,9693,"East Finley township, Washington County, Pennsylvania"
761,354.0,996.0,28.0,64.0,114.0,790.0,Washington,10079,"East Washington borough, Washington County, Pennsylvania"
485,25.0,150.0,0.0,4.0,6.0,140.0,Washington,8791,"Elco borough, Washington County, Pennsylvania"
936,119.0,401.0,8.0,0.0,38.0,355.0,Washington,9838,"Ellsworth borough, Washington County, Pennsylvania"
888,77.0,2053.0,0.0,0.0,66.0,1987.0,Washington,10172,"Fallowfield township, Washington County, Pennsylvania"
734,79.0,226.0,0.0,21.0,51.0,154.0,Washington,8975,"Finleyville borough, Washington County, Pennsylvania"
867,6.0,15.0,0.0,0.0,0.0,15.0,Washington,8541,"Green Hills borough, Washington County, Pennsylvania"
833,188.0,1334.0,14.0,25.0,16.0,1279.0,Washington,9559,"Hanover township, Washington County, Pennsylvania"
661,41.0,406.0,0.0,0.0,22.0,384.0,Washington,9783,"Hopewell township, Washington County, Pennsylvania"
709,250.0,695.0,7.0,14.0,86.0,588.0,Washington,8977,"Houston borough, Washington County, Pennsylvania"
787,118.0,710.0,3.0,0.0,36.0,671.0,Washington,9643,"Independence township, Washington County, Pennsylvania"
813,33.0,520.0,0.0,0.0,12.0,508.0,Washington,9644,"Jefferson township, Washington County, Pennsylvania"
744,24.0,226.0,0.0,2.0,7.0,217.0,Washington,9102,"Long Branch borough, Washington County, Pennsylvania"
770,358.0,902.0,11.0,8.0,124.0,759.0,Washington,8586,"McDonald borough, Washington County, Pennsylvania"
853,54.0,242.0,0.0,0.0,0.0,242.0,Washington,8908,"Marianna borough, Washington County, Pennsylvania"
688,60.0,380.0,0.0,0.0,20.0,360.0,Washington,9096,"Midway borough, Washington County, Pennsylvania"
676,661.0,2116.0,69.0,54.0,214.0,1779.0,Washington,10167,"Monongahela city, Washington County, Pennsylvania"
760,119.0,513.0,0.0,0.0,27.0,486.0,Washington,10069,"Morris township, Washington County, Pennsylvania"
865,206.0,1619.0,0.0,0.0,35.0,1584.0,Washington,9594,"Mount Pleasant township, Washington County, Pennsylvania"
683,319.0,1144.0,0.0,17.0,37.0,1090.0,Washington,8982,"New Eagle borough, Washington County, Pennsylvania"
955,120.0,717.0,3.0,11.0,12.0,691.0,Washington,9877,"North Bethlehem township, Washington County, Pennsylvania"
550,218.0,727.0,17.0,10.0,106.0,594.0,Washington,8546,"North Charleroi borough, Washington County, Pennsylvania"
761,537.0,1991.0,0.0,0.0,212.0,1779.0,Washington,9374,"North Franklin township, Washington County, Pennsylvania"
1111,811.0,6245.0,68.0,25.0,92.0,6060.0,Washington,10092,"North Strabane township, Washington County, Pennsylvania"
-,14.0,1259.0,0.0,0.0,29.0,1230.0,Washington,10094,"Nottingham township, Washington County, Pennsylvania"
1326,472.0,7964.0,8.0,45.0,114.0,7797.0,Washington,7768,"Peters township, Washington County, Pennsylvania"
880,188.0,905.0,0.0,11.0,47.0,847.0,Washington,10196,"Robinson township, Washington County, Pennsylvania"
648,90.0,406.0,4.0,14.0,5.0,383.0,Washington,9389,"Roscoe borough, Washington County, Pennsylvania"
721,402.0,1839.0,0.0,0.0,36.0,1803.0,Washington,10198,"Smith township, Washington County, Pennsylvania"
750,188.0,1202.0,5.0,5.0,63.0,1129.0,Washington,9593,"Somerset township, Washington County, Pennsylvania"
770,234.0,1535.0,0.0,0.0,96.0,1439.0,Washington,8046,"South Franklin township, Washington County, Pennsylvania"
955,1471.0,4670.0,230.0,95.0,409.0,3936.0,Washington,9202,"South Strabane township, Washington County, Pennsylvania"
797,64.0,550.0,0.0,0.0,4.0,546.0,Washington,9392,"Speers borough, Washington County, Pennsylvania"
625,49.0,250.0,0.0,0.0,36.0,214.0,Washington,9140,"Stockdale borough, Washington County, Pennsylvania"
-,3.0,107.0,0.0,0.0,0.0,107.0,Washington,8704,"Twilight borough, Washington County, Pennsylvania"
652,455.0,2690.0,0.0,52.0,49.0,2589.0,Washington,8985,"Union township, Washington County, Pennsylvania"
697,2871.0,6745.0,348.0,213.0,909.0,5275.0,Washington,9567,"Washington city, Washington County, Pennsylvania"
831,82.0,702.0,10.0,9.0,14.0,669.0,Washington,9880,"West Bethlehem township, Washington County, Pennsylvania"
896,82.0,504.0,0.0,0.0,15.0,489.0,Washington,8973,"West Brownsville borough, Washington County, Pennsylvania"
678,44.0,352.0,2.0,0.0,5.0,345.0,Washington,9446,"West Finley township, Washington County, Pennsylvania"
-,11.0,57.0,0.0,0.0,0.0,57.0,Washington,9188,"West Middletown borough, Washington County, Pennsylvania"
778,121.0,764.0,9.0,0.0,17.0,738.0,Washington,8534,"West Pike Run township, Washington County, Pennsylvania"
788,134.0,1039.0,34.0,0.0,22.0,983.0,Wayne,8805,"Berlin township, Wayne County, Pennsylvania"
875,25.0,132.0,0.0,0.0,9.0,123.0,Wayne,9412,"Bethany borough, Wayne County, Pennsylvania"
